tweet,label
933,"BEWARE WISERS & STIPIDS

TAKE DISCION ON UKRAIN WISELY. IF YOU FURTHER PROVOKE PUTIN WORLD WILL SUFFER DUE TO NUCLEAR WAR.
ZELENSKY'S STUPID EGO HAS ALREADY DESTROYED UKRAIN. AMERICA WANTS TO GAIN FROM WAR.DESTRUCTION WILL STOP IF ZELENSKY RETIRES."
934,"There isn't a single real man left in #Russia, or they would put their chaotic house in order and put a stop to Putin's senseless and shameful war on #Ukrain. #UkraineRussiaWar"
935,"@PremierRP_en @MorawieckiM @EmmanuelMacron @PLPermRepEU @PLenFrance @Elysee Your Number will come After ukrain war🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
No body help wait your time Putin will give you good gift🤣🤣🤣🤣🤣🤣🤣🤣
USA will help you as like ukrain 🤣🤣🤣🤣🤣

Street dogg is barkingg for russian"
936,"@PremierRP_en @MorawieckiM Your Number will come After ukrain war🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
No body help wait your time Putin will give you good gift🤣🤣🤣🤣🤣🤣🤣🤣
USA will help you as like ukrain 🤣🤣🤣🤣🤣

Dogg is barkingg and understand that poland is tiger, wait your time dogg is dogg."
937,"@PremierRP_en @MorawieckiM @KremlinRussia_E  Your Number will come After ukrain war🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
No body help wait your time Putin will give you good gift🤣🤣🤣🤣🤣🤣🤣🤣
USA will help you as like ukrain 🤣🤣🤣🤣🤣"
938,"@PremierRP_en @POTUS @JoeBiden @PolandMFA @PolishEmbassyUS @PLPermRepEU @PLinUkraine Your Number will come After ukrain war🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
No body help wait your time Putin will give you good gift🤣🤣🤣🤣🤣🤣🤣🤣
USA will help you as like ukrain 🤣🤣🤣🤣🤣"
939,"@MorawieckiM @PremierRP_en @POTUS @JoeBiden @KremlinRussia_E Your Number will come After ukrain war🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
No body help wait your time Putin will give you good gift🤣🤣🤣🤣🤣🤣🤣🤣
USA will help you as like ukrain 🤣🤣🤣🤣🤣"
940,"@PremierRP_en @MorawieckiM @POTUS @JoeBiden @PLPermRepEU @PLinUkraine @PLinRussia @PolishEmbassyUS @KremlinRussia_E Your Number will come After ukrain war🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
No body help wait your time Putin will give you good gift🤣🤣🤣🤣🤣🤣🤣🤣
USA will help you as like ukrain 🤣🤣🤣🤣🤣"
941,"@PremierRP_en @MorawieckiM @PLPermRepEU @PLinUkraine @PLinRussia @EUCouncil Your Number will come After ukrain war🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
No body help wait your time Putin will give you good gift🤣🤣🤣🤣🤣🤣🤣🤣
USA will help you as like ukrain 🤣🤣🤣🤣🤣"
942,"@PremierRP_en @PolandMFA @WeryfikacjaNASK @brand24 @PolandMOI @Straz_Graniczna @UdSC_gov_pl Your Number will come After ukrain war🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
No body help wait your time Putin will give you good gift🤣🤣🤣🤣🤣🤣🤣🤣
USA will help you as like ukrain 🤣🤣🤣🤣🤣"
943,"@AndrzejDuda @ZelenskyyUa Your Number will come After ukrain war🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
No body help wait your time Putin will give you good gift🤣🤣🤣🤣🤣🤣🤣🤣
USA will help you as like ukrain 🤣🤣🤣🤣🤣"
944,If putin uses biological or chemical weapons on ukrain a war crime that will turn the world upon him..he will kill thousands very quickly this must be stopped it's evil and unessesary killing of inocent people it's slaughter in ethnic cleanzing
945,@mfa_russia @JohnSmi007007 @RF_OSCE @OSCE_SMM @OSCE @RusMission_EU @EUOSCE @RusEmbassyMinsk @Rfembkazakhstan @RusEmbRSO @RusembApsny @MID_DNR Vladimir Putin's wife Alina Kabaeva with their four small children lives close to Lugano in Switzerland. No better target to kidnap or arrest for in exchange; ending the war in Ukrain and retreat complete and give back tens of thousands kidnapped civilians including all children.
946,@fulamoAbdulriz1 @USATODAY The president of ukrain has the world in his hand the only way to stop this is to take putin out or have his own people remove him. The man is guilty of war crimes he will fail
947,Putin is fighting a war with Ukrain but Europe and US are bearing the brunt 😪😣 https://t.co/xPOa08PwfB
948,"I predict @POTUS  will face a massive Civil War in U.S. this November.
Putin has Trump out on the war path in the U.S.
If Joe Biden cant reverse this course now, while its relatively peaceful?
Well, we can see what Ukrain looks like.
The time is rapidly approaching. https://t.co/kYS92fEocB"
949,"@Ukrain_War i hope they are treated with due respect. They are also human and even victims. Victims of psychopatic nazi Putin. And if treated with dignity, their brothers won't hesitate to surrender."
950,"@BBCWorld Too late, there are still Russian soldiers alive in Ukraine. There are still military convoys that need to be destroyed so they can't return to Russia. There is still Russian money to be confiscated, reparations for damages to Ukrain. Then there's Putin's trail for war crimes."
951,Vladimir Putin's wife Alina Kabaeva with their four small children lives close to Lugano in Switzerland. No better target to kidnap or arrest for in exchange; ending the war in Ukrain and retreat complete and give back tens of thousands kidnapped civilians including all children.
952,"@ALuukkainen @RussiaUN @mfa_russia @AmbasadaRusije @RusEmbHungary @RusEmbBul @RFEmbassyGr @embrus_md @rusemb_pl @pass_blue @Interaffairs @UN_Report Answer to 1st qualification. I care about Putin as much for Biden. To 2nd. NO. To elaborate, Ukrain is a proxi war beetwen Russia and US, that well payed Zelensky can stop in less than half hour. Also Amecan foreign policy is to devide Europe in order to rule over it."
953,"@jensstoltenberg @NATO @KremlinRussia_E @aajtak @CNN Who is saying that Putin is only war from Ukrain, Russian is not fighting with ukrain, Russian is fighting with USA and Nato, All 30 country intelligence is supporting to ukrain but all USA & Nato is fail😂🤣Putin is superpower leader and i salute👍"
954,"@NATOpress @NATO @jensstoltenberg @KremlinRussia_E @CNN Who is saying that Putin is only war from Ukrain, Russian is not fighting with ukrain, Russian is fighting with USA and Nato, All 30 country intelligence is supporting to ukrain but all USA & Nato is fail😂🤣Putin is superpower leader and i salute👍"
955,"@NATO @KremlinRussia_E @aajtak @CNN Who is saying that Putin is only war from Ukrain, Russian is not fighting with ukrain, Russian is fighting with USA and Nato, All 30 country intelligence is supporting to ukrain but all USA & Nato is fail😂🤣Putin is superpower leader and i salute👍"
956,"It is not the Russian peoples fault, it is #PutinsWar the Russian people and her sons are being forced to war by Putin and invaded #Ukrain without any reason but #war!"
957,"@POTUS @KremlinRussia_E @aajtak @CNN Who is saying that Putin is only war from Ukrain, Russian is not fighting with ukrain, Russian is fighting with USA and Nato, All 30 country intelligence is supporting to ukrain but all USA & Nato is fail😂🤣Putin is superpower leader and i salute👍"
958,"@POTUS @alexanderdecroo @KremlinRussia_E @aajtak @CNN Who is saying that Putin is only war from Ukrain, Russian is not fighting with ukrain, Russian is fighting with USA and Nato, All 30 country intelligence is supporting to ukrain but all USA & Nato is fail😂🤣Putin is superpower leader and i salute👍"
959,@ZelenskyyUa Zelensky is kidding. You don't understand the situation of Russia. You don't know the meaning of war. Stop please this fucking game that make your beautiful country a ashes. The USA and NATO hate Ukrain more that Putin and Russia. Stop this fight and save many innocent people's.
960,"@brisbanetimes If as you say Putin's war is a military debacle why are bordering NATO European states bolstering their defences? If they can't defeat a basket case country like Ukrain how on earth are they expected to defeat NATO nations? Couldn't have anything to do with arms sales, could it?"
961,@helenaehealy @Broughton68 @SobolLubov Basicaly roach says that we(he and Putin) started war first as intelligence knew that Ukrain will strike first. Ukrain planned to strike forces that were on the drills across the border. There are 4 positions where they supposed to strike from. And also bio weapons and blabla
962,@sterion75 @GrahamWP_UK Why would Putin harm Lancaster? He is reporting a pro-Putin line in the war and has been embedded with Ukrain’s enemy.
963,@OfficialArole Wetin concern my little friend inside Putin nd Ukrain war
964,Putin threatened nuc war. Destroy others n himself for what cause. Is It worth for Russia destroy self with nuc for the sake of Ukrain? Is it so important Ukrain for Russia risking nuc war? Is it Ukrain worth for Russia to wage war against almost majority countries in the world?
965,"@JoeBiden You can't even put a no fly zone over ukrain, all the meanwhile making US look weak to russia enboldening putin to attack and provoke a war! that is a WEAK LEADER I REGRET VOTING FOR YOU!! I AM A GAY 29 YEAR OLD INDEPENDANT."
966,"@POTUS If Russia Didn't Take War Action Against Ukrain , Then Ukraine Will  Definitely Attacking On Russia By HELP OF EU & NATO TO BREAKDOWN RUSSIAN EMPIRE OR RUSSIA. THIS BAD WISHES OF WESTERN PREDICTED BY "" PUTIN ""."
967,"JUST GUESSING
--------------------

Russia-Ukrain war may not continue too long

Putin may claim a face-saving victory by ending a woeful campaign.
They may declare that the real objective was to liberate 'Donbass

https://t.co/eeM1p7Va1N"
968,"Need to start calling this ""Putin's War"" or ""Putin's Attempt to take Ukrain"" instead of Russia.  A lot of Russians don't want this war.  Making it Putin's fault allows them to not share blame but deny support as Russians!"
969,"@PMOIndia Dear PM ji, I wish you could intervene effectively in Ukrain crisis, if required go to Mosco, convince Mr. Putin on permanent siege fire and stop the war and in return earn the Nobel for peace for self 😀 and the Veto power seat at UNSC for India"
970,"@BlaqueMy @AlArabiya_Eng @davidfrum @POTUS You need to understand his son has busines ventures in Ukrain, he has been training the army and sent $3B in military aid in last 5 years to stage this war. He ignored Putin for repeated security gaurantees to triger a proxy war. But forgot Ukraine and Russia provide world Weat🤔"
971,"I think you are mistaken, embassador Ken Salazar @USAmbMex, Putin is not Hitler nor Russia Germany during de II World War. You want to develope a deliverate agenda, like Bush in Afganistan. And I thik NATO must go out of Ukrain. Nato should not exist after 1991. https://t.co/9wOMXkYGyz"
972,@lloydblankfein Why is the US building BIO labs in the Ukrain?  Putin is bombing those labs.  He's not building them.  Zalenski is an Ashkanazi✡ a Natzi.  Why is the US supporting Natzis. Spending our tax dollars and weapons on Russias Civil War. I know change the Narrative.Blame the Russians🚩
